FOS10_ROS10,FOS10_ROS11,FOS10_ROS12,FOS10_ROS13,FOS10_ROS1,FOS10_ROS9,FOS1_ROS10,FOS1_ROS11,FOS1_ROS12,FOS1_ROS13,FOS1_ROS1,FOS1_ROS2,FOS1_ROS3,FOS1_ROS4,FOS1_ROS5,FOS1_ROS6,FOS1_ROS7,FOS1_ROS8,FOS1_ROS9,FOS2_ROS10,FOS2_ROS11,FOS2_ROS12,FOS2_ROS13,FOS2_ROS1,FOS2_ROS2,FOS2_ROS3,FOS2_ROS4,FOS2_ROS5,FOS2_ROS6,FOS2_ROS7,FOS2_ROS8,FOS2_ROS9,FOS3_ROS10,FOS3_ROS11,FOS3_ROS12,FOS3_ROS13,FOS3_ROS1,FOS3_ROS2,FOS3_ROS3,FOS3_ROS4,FOS3_ROS5,FOS3_ROS6,FOS3_ROS7,FOS3_ROS8,FOS3_ROS9,FOS4_ROS10,FOS4_ROS11,FOS4_ROS12,FOS4_ROS13,FOS4_ROS1,FOS4_ROS2,FOS4_ROS3,FOS4_ROS4,FOS4_ROS5,FOS4_ROS6,FOS4_ROS7,FOS4_ROS8,FOS4_ROS9,FOS5_ROS10,FOS5_ROS11,FOS5_ROS12,FOS5_ROS13,FOS5_ROS1,FOS5_ROS2,FOS5_ROS3,FOS5_ROS4,FOS5_ROS5,FOS5_ROS6,FOS5_ROS7,FOS5_ROS8,FOS5_ROS9,FOS6_ROS10,FOS6_ROS11,FOS6_ROS12,FOS6_ROS13,FOS6_ROS1,FOS6_ROS2,FOS6_ROS3,FOS6_ROS4,FOS6_ROS5,FOS6_ROS6,FOS6_ROS7,FOS6_ROS8,FOS6_ROS9,FOS7_ROS10,FOS7_ROS13,FOS7_ROS1,FOS7_ROS2,FOS7_ROS3,FOS7_ROS8,FOS8_ROS10,FOS8_ROS1,FOS8_ROS2,FOS8_ROS3,FOS8_ROS6,FOS8_ROS7,FOS8_ROS8,FOS9_ROS10,FOS9_ROS11,FOS9_ROS13,FOS9_ROS1,FOS9_ROS3,FOS9_ROS4,FOS9_ROS6,FOS9_ROS7,FOS9_ROS8,FOS9_ROS9
0,0,0,0,0,0,1045,0,0,0,0,0,611,3,0,2,0,0,1,0,0,0,0,1,828,6,0,0,3,6,0,1103,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1160,4,0,0,0,1,907,6,0,0,0,0,0,0,0,0,0,0,910,1,0,0,1,2,0,1202,0,0,1,20,0,5,0,0,0,0,0,0,12,0,0,0,5,9,0,0,28,0,0,0,18,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,257,2,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,279,2,2,0,0,0,0,29,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1403,0,0,0,1,0,1183,0,0,0,0,0,1,0,0,0,0,0,948,2,0,2,3,8,0,1579,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,38,0,0,0,0,0,67,0,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,306,1,0,0,0,1,270,1,0,0,0,0,2,0,0,0,0,0,286,0,1,0,0,0,0,75,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,486,0,0,0,0,0,575,1,0,1,0,0,1,0,0,0,0,0,457,2,0,0,1,2,0,127,0,0,0,17,7,11,0,0,0,0,0,0,3,0,0,0,2,3,0,0,5,0,0,0,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,325,0,0,0,0,0,508,0,2,0,0,0,1,0,0,0,0,0,403,2,0,0,0,1,0,58,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,148,1,0,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,274,0,0,0,0,0,0,12,0,0,0,21,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,20,0,0,0,41,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1007,0,0,0,0,3,644,2,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,6,0,1121,0,0,0,36,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,19,0,0,0,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,268,0,0,0,0,0,576,0,0,0,0,0,1,1,0,0,0,0,317,0,0,0,0,0,0,76,0,0,0,17,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,411,0,0,0,0,0,528,1,1,0,0,0,1,0,0,0,0,0,519,3,0,0,0,1,0,93,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,51,0,0,0,47,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,650,1,0,0,0,0,620,4,1,0,0,0,1,0,0,0,0,0,533,2,0,0,0,0,1,138,0,0,0,18,0,1,0,0,0,0,0,0,8,0,0,0,4,7,0,1,5,0,0,0,84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1054,2,0,0,0,0,745,2,0,1,0,0,1,0,0,0,0,0,923,4,1,0,0,7,0,1276,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,48,0,0,0,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,446,0,0,0,0,0,579,6,0,0,0,0,0,0,0,0,0,0,563,1,0,0,0,0,0,66,0,0,0,21,0,0,0,0,0,0,1,0,9,1,0,0,1,0,0,0,7,0,0,0,68,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,534,2,0,0,0,0,608,3,1,1,0,0,0,0,0,0,0,0,546,2,1,0,0,0,0,162,0,0,0,27,0,0,0,0,0,0,0,0,15,0,0,0,7,0,0,0,14,0,0,0,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,265,2,0,0,0,0,559,1,0,0,0,0,0,0,0,0,0,0,336,0,0,0,0,0,0,31,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,780,4,0,0,0,0,622,1,0,0,0,0,1,0,0,0,0,0,550,1,2,2,0,1,0,203,0,0,0,18,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,22,0,0,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,720,0,0,0,0,0,501,0,0,1,0,0,0,0,0,0,0,0,513,0,0,0,0,1,0,344,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,434,0,0,0,0,1,659,3,2,0,0,2,1,0,0,0,0,0,410,0,0,0,0,0,0,84,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,40,0,0,0,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,621,1,0,0,0,2,645,2,1,0,0,1,1,0,0,0,0,0,755,0,0,0,0,3,0,633,0,0,0,17,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,59,0,0,1,66,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,743,2,0,0,0,0,656,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,4,0,1079,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,7,11,1,0,6,0,0,0,40,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,800,0,0,0,0,0,664,4,1,0,0,0,2,0,0,0,0,0,662,0,1,0,0,4,0,960,0,0,0,25,0,1,25,0,0,0,0,0,0,0,0,0,1,9,3,0,29,0,0,0,59,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,436,0,0,0,0,0,660,1,0,1,0,0,2,0,0,0,0,1,484,1,0,0,0,0,0,78,0,0,0,23,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,0,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,818,2,2,0,0,1,751,1,0,0,0,1,2,0,0,0,0,0,864,0,0,0,1,2,0,1095,0,0,0,22,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,28,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,992,1,0,0,0,0,626,2,1,1,0,0,1,0,0,0,0,0,822,0,0,0,1,4,0,784,2,3,0,20,3,10,0,0,0,0,0,0,1,0,0,1,2,0,0,0,37,0,0,0,75,8,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1162,1,0,0,0,0,889,0,2,0,0,0,0,0,0,0,0,0,931,0,0,0,2,8,0,1572,0,0,2,29,0,3,0,0,0,0,0,0,0,0,0,1,3,4,0,1,32,0,0,0,79,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,932,6,0,0,0,0,541,0,0,1,1,0,1,0,0,0,0,1,740,5,3,0,0,5,0,1241,0,0,0,13,0,28,0,0,0,0,0,0,0,0,0,0,5,0,1,0,46,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,624,0,0,0,0,2,600,0,0,0,0,0,1,0,0,0,0,2,561,0,0,0,0,1,0,714,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44,0,0,0,36,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,231,0,0,0,0,0,553,1,1,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,41,0,0,0,20,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,1,52,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,415,0,0,0,0,0,512,4,0,0,0,0,1,0,0,0,0,0,483,0,0,0,0,0,0,80,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,59,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,835,0,0,0,0,0,1198,3,1,1,0,2,0,0,0,0,0,0,700,12,0,0,0,1,0,169,0,0,0,40,0,16,141,0,0,0,0,0,6,0,0,0,9,0,0,0,14,0,0,0,111,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,510,3,0,0,0,0,671,0,0,0,0,0,0,0,1,0,0,0,473,0,0,0,0,0,0,89,5,0,0,21,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1400,3,0,0,0,1,946,0,1,0,0,0,1,0,0,0,0,0,826,1,0,1,0,4,0,1628,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,57,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,420,1,0,0,0,0,453,1,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,64,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,10,0,0,0,47,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1043,1,0,0,0,0,602,0,0,1,0,0,3,0,1,0,0,0,768,2,0,0,1,4,0,1188,0,0,0,11,0,24,0,0,0,0,0,0,0,5,0,0,3,0,1,0,37,0,0,0,55,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,296,1,0,0,0,0,686,2,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,61,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1160,1,0,0,0,1,790,1,0,2,0,0,1,1,0,0,0,0,1024,0,1,0,1,7,0,1102,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,64,0,0,2,62,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,954,1,0,0,0,1,686,0,1,0,0,0,0,0,0,0,0,0,663,1,0,0,0,3,0,645,0,0,0,15,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,53,0,0,0,57,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,378,0,0,0,0,0,514,0,0,0,0,0,0,0,0,0,0,1,414,0,0,0,0,1,0,57,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,44,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1049,1,0,0,0,0,759,4,0,0,0,1,0,0,0,0,0,0,878,0,0,0,2,1,0,678,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,59,0,1,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,443,1,0,0,0,0,617,4,0,0,0,0,1,0,0,0,0,0,382,1,0,0,0,0,1,124,0,0,0,19,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1052,0,0,0,0,0,809,3,1,1,0,0,3,0,0,0,0,2,1063,0,0,1,0,4,0,1292,0,0,0,44,7,2,0,0,0,0,0,1,9,0,0,0,0,3,1,0,97,0,3,0,77,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1417,0,0,0,0,1,745,0,2,3,0,0,5,0,0,0,0,1,850,3,1,0,0,4,0,1448,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,39,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,781,0,0,0,0,0,651,0,0,0,0,0,1,1,0,0,0,0,584,0,0,0,0,6,0,689,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,763,2,0,0,0,0,454,0,1,0,1,0,1,0,0,0,0,0,414,2,0,0,0,3,0,479,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,0,0,25,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,389,0,0,0,0,0,232,1,0,1,0,0,0,1,0,0,0,0,271,0,0,0,0,0,0,273,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,361,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,0,1,0,233,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,928,1,1,0,0,0,618,0,1,1,0,2,1,0,0,0,0,1,689,1,0,0,0,0,0,797,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,70,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,272,0,0,0,0,0,204,0,0,0,0,0,1,0,0,0,0,0,204,0,0,0,0,0,0,104,0,0,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,339,0,0,0,0,0,302,1,0,0,0,0,0,0,0,0,0,0,285,0,0,1,0,2,0,404,0,0,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,463,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,286,0,2,0,0,3,0,477,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,242,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,1,0,179,0,0,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,217,0,0,0,0,0,218,1,1,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,93,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,640,1,0,0,0,0,464,1,0,1,0,0,1,0,0,0,0,0,448,8,1,0,0,1,0,258,0,0,0,14,0,4,0,4,0,0,0,0,0,0,0,0,3,0,0,1,13,0,0,0,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,617,1,0,0,0,1,441,4,1,0,0,0,0,0,0,0,0,0,523,0,0,0,0,2,0,445,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,56,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,670,0,0,0,0,0,468,1,1,2,0,0,1,0,0,0,0,0,577,0,0,0,0,2,0,807,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,45,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,995,0,0,0,0,0,635,0,1,0,0,0,3,0,0,0,0,0,905,5,0,0,1,5,0,1009,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,70,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
