1,964,3419,8838,1,1,1,1,1,1
17947,22194,1,1,1,1,1,1,1,1
1,3859,7052,8838,1,1,1,1,1,1
1,1447,4060,8838,1,1,1,1,1,1
709771,1175834,4298512,318189,283978,384,512,383,492,418
427,1,2778,8838,1,1,1,1,1,1
31194,8202,1,1,1,46,118,46,14,52
1,964,4274,8838,1,1,1,1,1,1
5555,482,213,106063,86771,45408,15975,21269,5879,226
1,1,1,1,1,30,118,92,56,156
5555,22194,1,1,1,1,1,1,1,1
2563,41976,18807,8838,1,1,1,1,1,1
1709,1,2564,8838,1,1,1,1,1,1
9828,3377,1,1,1,1,1,1,1,1
