243,242,184,78,1,1,1,1,1
8034,6787,4063,2264,1,1,1,1,1
202,121,1,1,1,1,1,1,1
1136,363,461,468,266,249,1,1,1
568,242,461,156,133,1,1,1,1
446,121,92,156,1,1,1,1,1
162,242,277,78,1,1,1,1,1
365,363,184,78,1,1,1,1,1
40,242,92,78,1,1,1,1,1
689,484,277,78,1,1,1,1,1
486,242,277,312,133,249,1,1,1
730,969,461,78,1,1,1,1,1
689,606,369,156,1,1,1,1,1
608,242,92,78,1,1,1,1,1
7790,7272,3693,2264,1,1,1,1,1
81,121,4247,3123,1066,249,1,1,1
121,121,92,78,1,1,1,1,1
446,484,92,78,1,1,1,1,1
81,121,277,78,1,1,1,1,1
