9733,42402,54941,105361,215564,4997,1184,1,51,50,76,73
48665,1570,1277,595,1,1,152,167,119,117,138,166
1,3140,1277,1190,1,1,1,1,1,1,1,1
1,1,5110,595,1,1,1,1,1,1,1,1
24152,1,1,1785,1,1,101,209,102,150,92,73
360,4711,5110,19048,65679,2498,2962,41,1,1,1,1
720,12563,10221,20238,97677,4997,490,1,1,1,1,1
7930,1,1,1,1684,7495,16,41,1,1,1,1
1,3140,1277,1190,1,1,1,1,1,1,1,1
1,1,2555,1190,1,1,118,209,85,83,92,110
1,1,5110,1190,1,1,1,1,1,1,1,1
1802,14134,10221,12500,16840,2498,1,1,1,1,1,1
20908,1,1,1,1684,1,50,83,85,33,76,73
